MESSAGE_ID;ENTITY_NAME;RECEIVED_DATE;ERROR_TEXT;MESSAGE_TEXT
157217957;person_education;2022-07-02 00:44:32.025000;MSH-014 Сообщение не может быть обработано. Не переданы обязательные для БД ЕМИАС.Учащиеся параметры: entity.class_uid.;{     "action" : "create",     "entity" : {       "id" : 24405124,       "person_id" : "db0b17c9-1188-462c-871d-532153ae8e78",       "organization_id" : 5313,       "class_uid" : null,       "notes" : null,       "education_form_id" : 1,       "financing_type_id" : 1377,       "service_type_id" : 3,       "deduction_reason_id" : null,       "training_begin_at" : "2020-11-18",       "training_end_at" : "2099-01-01",       "data" : {         "ou" : {           "orderIn" : 4577445,           "orderOut" : null,           "parallel" : "2",           "alphabetNumber" : "З-62"         }       },       "actual_from" : "2022-06-30T22:54:13.785+03:00",       "actual_to" : "2099-01-01T00:00:00+03:00",       "created_by" : "ddc36ea7-6328-488f-bc87-b186d17d371d",       "updated_by" : null,       "created_at" : "2022-06-30T22:54:13.785+03:00",       "updated_at" : null,       "class" : null,       "education_form" : null,       "financing_type" : null,       "deduction_reason" : null,       "service_type" : null,       "organization" : null     },     "timestamp" : "2022-06-30T19:56:19.123+0000",     "uid" : "db0b17c9-1188-462c-871d-532153ae8e78",     "id" : "157217957",     "person_id" : "db0b17c9-1188-462c-871d-532153ae8e78",     "merged_person_ids" : null,     "entity_name" : "person_education",     "entity_id" : "24405124",     "parent_entity_id" : "db0b17c9-1188-462c-871d-532153ae8e78",     "updated_by" : "ddc36ea7-6328-488f-bc87-b186d17d371d"   }
157218084;person_education;2022-07-02 00:44:32.982000;MSH-014 Сообщение не может быть обработано. Не переданы обязательные для БД ЕМИАС.Учащиеся параметры: entity.class_uid.;{     "action" : "create",     "entity" : {       "id" : 24395027,       "person_id" : "3d452741-d12c-4b5b-bf92-ae7b565cc879",       "organization_id" : 5313,       "class_uid" : null,       "notes" : null,       "education_form_id" : 1,       "financing_type_id" : 1377,       "service_type_id" : 3,       "deduction_reason_id" : null,       "training_begin_at" : "2021-03-24",       "training_end_at" : "2099-01-01",       "data" : {         "ou" : {           "orderIn" : 4702884,           "orderOut" : null,           "parallel" : "2",           "alphabetNumber" : "Г-228"         }       },       "actual_from" : "2022-06-30T22:54:13.785+03:00",       "actual_to" : "2099-01-01T00:00:00+03:00",       "created_by" : "ddc36ea7-6328-488f-bc87-b186d17d371d",       "updated_by" : null,       "created_at" : "2022-06-30T22:54:13.785+03:00",       "updated_at" : null,       "class" : null,       "education_form" : null,       "financing_type" : null,       "deduction_reason" : null,       "service_type" : null,       "organization" : null     },     "timestamp" : "2022-06-30T19:56:18.489+0000",     "uid" : "3d452741-d12c-4b5b-bf92-ae7b565cc879",     "id" : "157218084",     "person_id" : "3d452741-d12c-4b5b-bf92-ae7b565cc879",     "merged_person_ids" : null,     "entity_name" : "person_education",     "entity_id" : "24395027",     "parent_entity_id" : "3d452741-d12c-4b5b-bf92-ae7b565cc879",     "updated_by" : "ddc36ea7-6328-488f-bc87-b186d17d371d"   }
157225425;person_education;2022-07-02 00:44:49.131000;MSH-014 Сообщение не может быть обработано. Не переданы обязательные для БД ЕМИАС.Учащиеся параметры: entity.class_uid.;{     "action" : "create",     "entity" : {       "id" : 24392527,       "person_id" : "16001eea-cbba-4f49-b114-ee13de8aabeb",       "organization_id" : 5313,       "class_uid" : null,       "notes" : null,       "education_form_id" : 1,       "financing_type_id" : 1377,       "service_type_id" : 3,       "deduction_reason_id" : null,       "training_begin_at" : "2021-03-31",       "training_end_at" : "2099-01-01",       "data" : {         "ou" : {           "orderIn" : 4708162,           "orderOut" : null,           "parallel" : "10",           "alphabetNumber" : "Я-34"         }       },       "actual_from" : "2022-06-30T22:54:13.785+03:00",       "actual_to" : "2099-01-01T00:00:00+03:00",       "created_by" : "ddc36ea7-6328-488f-bc87-b186d17d371d",       "updated_by" : null,       "created_at" : "2022-06-30T22:54:13.785+03:00",       "updated_at" : null,       "class" : null,       "education_form" : null,       "financing_type" : null,       "deduction_reason" : null,       "service_type" : null,       "organization" : null     },     "timestamp" : "2022-06-30T19:57:00.617+0000",     "uid" : "16001eea-cbba-4f49-b114-ee13de8aabeb",     "id" : "157225425",     "person_id" : "16001eea-cbba-4f49-b114-ee13de8aabeb",     "merged_person_ids" : null,     "entity_name" : "person_education",     "entity_id" : "24392527",     "parent_entity_id" : "16001eea-cbba-4f49-b114-ee13de8aabeb",     "updated_by" : "ddc36ea7-6328-488f-bc87-b186d17d371d"   }
157226883;person_education;2022-07-02 00:44:52.430000;MSH-014 Сообщение не может быть обработано. Не переданы обязательные для БД ЕМИАС.Учащиеся параметры: entity.class_uid.;{     "action" : "create",     "entity" : {       "id" : 24391896,       "person_id" : "0bf681b5-717d-4bb9-9ea8-5cd48a4dd08e",       "organization_id" : 5313,       "class_uid" : null,       "notes" : null,       "education_form_id" : 1,       "financing_type_id" : 1377,       "service_type_id" : 3,       "deduction_reason_id" : null,       "training_begin_at" : "2020-12-23",       "training_end_at" : "2099-01-01",       "data" : {         "ou" : {           "orderIn" : 4608927,           "orderOut" : null,           "parallel" : "11",           "alphabetNumber" : "Б-278"         }       },       "actual_from" : "2022-06-30T22:54:13.785+03:00",       "actual_to" : "2099-01-01T00:00:00+03:00",       "created_by" : "ddc36ea7-6328-488f-bc87-b186d17d371d",       "updated_by" : null,       "created_at" : "2022-06-30T22:54:13.785+03:00",       "updated_at" : null,       "class" : null,       "education_form" : null,       "financing_type" : null,       "deduction_reason" : null,       "service_type" : null,       "organization" : null     },     "timestamp" : "2022-06-30T19:57:06.266+0000",     "uid" : "0bf681b5-717d-4bb9-9ea8-5cd48a4dd08e",     "id" : "157226883",     "person_id" : "0bf681b5-717d-4bb9-9ea8-5cd48a4dd08e",     "merged_person_ids" : null,     "entity_name" : "person_education",     "entity_id" : "24391896",     "parent_entity_id" : "0bf681b5-717d-4bb9-9ea8-5cd48a4dd08e",     "updated_by" : "ddc36ea7-6328-488f-bc87-b186d17d371d"   }
157235358;person_education;2022-07-02 00:45:12.829000;MSH-014 Сообщение не может быть обработано. Не переданы обязательные для БД ЕМИАС.Учащиеся параметры: entity.class_uid.;{     "action" : "delete",     "entity" : {       "id" : 8865817,       "person_id" : "db0b17c9-1188-462c-871d-532153ae8e78",       "organization_id" : 5313,       "class_uid" : null,       "notes" : null,       "education_form_id" : 1,       "financing_type_id" : 1377,       "service_type_id" : 3,       "deduction_reason_id" : null,       "training_begin_at" : "2020-11-18",       "training_end_at" : "2099-01-01",       "data" : null,       "actual_from" : "2020-11-18T16:46:22.996+03:00",       "actual_to" : "2022-06-30T22:54:13.785+03:00",       "created_by" : "c7b1b38a-0b33-417f-9354-402bf77afb83",       "updated_by" : "ddc36ea7-6328-488f-bc87-b186d17d371d",       "created_at" : "2020-11-18T16:46:23.025+03:00",       "updated_at" : "2022-06-30T22:54:13.785+03:00",       "class" : null,       "education_form" : null,       "financing_type" : null,       "deduction_reason" : null,       "service_type" : null,       "organization" : null     },     "timestamp" : "2022-06-30T19:57:25.639+0000",     "uid" : "db0b17c9-1188-462c-871d-532153ae8e78",     "id" : "157235358",     "person_id" : "db0b17c9-1188-462c-871d-532153ae8e78",     "merged_person_ids" : null,     "entity_name" : "person_education",     "entity_id" : "8865817",     "parent_entity_id" : "db0b17c9-1188-462c-871d-532153ae8e78",     "updated_by" : "ddc36ea7-6328-488f-bc87-b186d17d371d"   }
157237902;person_education;2022-07-02 00:45:16.826000;MSH-014 Сообщение не может быть обработано. Не переданы обязательные для БД ЕМИАС.Учащиеся параметры: entity.class_uid.;{     "action" : "delete",     "entity" : {       "id" : 9061300,       "person_id" : "3d452741-d12c-4b5b-bf92-ae7b565cc879",       "organization_id" : 5313,       "class_uid" : null,       "notes" : null,       "education_form_id" : 1,       "financing_type_id" : 1377,       "service_type_id" : 3,       "deduction_reason_id" : null,       "training_begin_at" : "2021-03-24",       "training_end_at" : "2099-01-01",       "data" : null,       "actual_from" : "2021-03-24T14:48:06.897+03:00",       "actual_to" : "2022-06-30T22:54:13.785+03:00",       "created_by" : "c7b1b38a-0b33-417f-9354-402bf77afb83",       "updated_by" : "ddc36ea7-6328-488f-bc87-b186d17d371d",       "created_at" : "2021-03-24T14:48:06.899+03:00",       "updated_at" : "2022-06-30T22:54:13.785+03:00",       "class" : null,       "education_form" : null,       "financing_type" : null,       "deduction_reason" : null,       "service_type" : null,       "organization" : null     },     "timestamp" : "2022-06-30T19:57:30.440+0000",     "uid" : "3d452741-d12c-4b5b-bf92-ae7b565cc879",     "id" : "157237902",     "person_id" : "3d452741-d12c-4b5b-bf92-ae7b565cc879",     "merged_person_ids" : null,     "entity_name" : "person_education",     "entity_id" : "9061300",     "parent_entity_id" : "3d452741-d12c-4b5b-bf92-ae7b565cc879",     "updated_by" : "ddc36ea7-6328-488f-bc87-b186d17d371d"   }
157244405;person_education;2022-07-02 00:45:33.190000;MSH-014 Сообщение не может быть обработано. Не переданы обязательные для БД ЕМИАС.Учащиеся параметры: entity.class_uid.;{     "action" : "delete",     "entity" : {       "id" : 9068135,       "person_id" : "16001eea-cbba-4f49-b114-ee13de8aabeb",       "organization_id" : 5313,       "class_uid" : null,       "notes" : null,       "education_form_id" : 1,       "financing_type_id" : 1377,       "service_type_id" : 3,       "deduction_reason_id" : null,       "training_begin_at" : "2021-03-31",       "training_end_at" : "2099-01-01",       "data" : null,       "actual_from" : "2021-03-31T15:05:32.751+03:00",       "actual_to" : "2022-06-30T22:54:13.785+03:00",       "created_by" : "c7b1b38a-0b33-417f-9354-402bf77afb83",       "updated_by" : "ddc36ea7-6328-488f-bc87-b186d17d371d",       "created_at" : "2021-03-31T15:05:32.753+03:00",       "updated_at" : "2022-06-30T22:54:13.785+03:00",       "class" : null,       "education_form" : null,       "financing_type" : null,       "deduction_reason" : null,       "service_type" : null,       "organization" : null     },     "timestamp" : "2022-06-30T19:58:10.348+0000",     "uid" : "16001eea-cbba-4f49-b114-ee13de8aabeb",     "id" : "157244405",     "person_id" : "16001eea-cbba-4f49-b114-ee13de8aabeb",     "merged_person_ids" : null,     "entity_name" : "person_education",     "entity_id" : "9068135",     "parent_entity_id" : "16001eea-cbba-4f49-b114-ee13de8aabeb",     "updated_by" : "ddc36ea7-6328-488f-bc87-b186d17d371d"   }
157245345;person_education;2022-07-02 00:45:35.158000;MSH-014 Сообщение не может быть обработано. Не переданы обязательные для БД ЕМИАС.Учащиеся параметры: entity.class_uid.;{     "action" : "delete",     "entity" : {       "id" : 8911607,       "person_id" : "0bf681b5-717d-4bb9-9ea8-5cd48a4dd08e",       "organization_id" : 5313,       "class_uid" : null,       "notes" : null,       "education_form_id" : 1,       "financing_type_id" : 1377,       "service_type_id" : 3,       "deduction_reason_id" : null,       "training_begin_at" : "2020-12-23",       "training_end_at" : "2099-01-01",       "data" : null,       "actual_from" : "2020-12-23T10:48:28.82+03:00",       "actual_to" : "2022-06-30T22:54:13.785+03:00",       "created_by" : "c7b1b38a-0b33-417f-9354-402bf77afb83",       "updated_by" : "ddc36ea7-6328-488f-bc87-b186d17d371d",       "created_at" : "2020-12-23T10:48:28.825+03:00",       "updated_at" : "2022-06-30T22:54:13.785+03:00",       "class" : null,       "education_form" : null,       "financing_type" : null,       "deduction_reason" : null,       "service_type" : null,       "organization" : null     },     "timestamp" : "2022-06-30T19:58:12.537+0000",     "uid" : "0bf681b5-717d-4bb9-9ea8-5cd48a4dd08e",     "id" : "157245345",     "person_id" : "0bf681b5-717d-4bb9-9ea8-5cd48a4dd08e",     "merged_person_ids" : null,     "entity_name" : "person_education",     "entity_id" : "8911607",     "parent_entity_id" : "0bf681b5-717d-4bb9-9ea8-5cd48a4dd08e",     "updated_by" : "ddc36ea7-6328-488f-bc87-b186d17d371d"   }
